deviceID,output,digital,maximumResponseTime,memoryStatus,batteryLevel,measurement,protocol,type,unit,environment,latitude,longitude,altitude,floor,locationKeyword,LocationIdentifier,ComputationalCost,BatteryCost
000006,1,1,1,12,100,1,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,2,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,3,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,4,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,1,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,2,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,3,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,1,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,2,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,3,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,4,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,1,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,2,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,3,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,4,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,1,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,2,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,3,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
000006,1,1,1,12,100,4,etsi,TRAFFIC,cars/min,1,43.652212,10.437929,7,0,Pisa,Calabresi,0.1,10
