deviceID,output,digital,maximumResponseTime,memoryStatus,batteryLevel,measurement,protocol,type,unit,environment,latitude,longitude,altitude,floor,locationKeyword,LocationIdentifier,ComputationalCost,BatteryCost
000008,1,1,1,12,100,9,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,10,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,10,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,11,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,12,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,12,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,12,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,12,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,12,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,13,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,13,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,14,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,15,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,16,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,17,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,18,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,18,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,19,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
000008,1,1,1,12,100,20,etsi,TRAFFIC,cars/min,1,43.656447,10.438477,7,0,Pisa,FortiII,0.1,10
